level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1174	713	-1	
2	1	1	0	0	0	0	0	20	49	-1	
3	1	1	1	0	0	0	0	20	49	-1	
4	1	1	1	1	0	0	0	20	49	-1	
5	1	1	1	1	1	0	0	20	49	0	I
2	1	2	0	0	0	97	216	344	68	-1	
3	1	2	1	0	0	97	216	344	68	-1	
4	1	2	1	1	0	99	216	338	22	-1	
5	1	2	1	1	1	99	216	41	17	96	ESTE
5	1	2	1	1	2	146	216	95	17	96	DOCUMENTO
5	1	2	1	1	3	242	217	40	17	93	ES
5	1	2	1	1	4	289	218	148	20	89	INTRANSFERIBLE,
4	1	2	1	2	0	98	240	343	22	-1	
5	1	2	1	2	1	98	240	23	18	96	NO
5	1	2	1	2	2	135	241	20	17	96	ES
5	1	2	1	2	3	169	241	60	18	95	VALIDO
5	1	2	1	2	4	242	242	15	17	87	SI
5	1	2	1	2	5	272	242	91	18	93	PRESENTA
5	1	2	1	2	6	376	245	65	17	92	TACHA-
4	1	2	1	3	0	97	264	235	20	-1	
5	1	2	1	3	1	97	264	57	18	96	DURAS
5	1	2	1	3	2	163	264	13	18	92	O
5	1	2	1	3	3	186	265	146	19	92	ENMENDADURAS.
2	1	3	0	0	0	97	301	344	21	-1	
3	1	3	1	0	0	97	301	344	21	-1	
4	1	3	1	1	0	97	301	344	21	-1	
5	1	3	1	1	1	97	301	18	16	92	EL
5	1	3	1	1	2	129	301	67	17	92	TITULAR
5	1	3	1	1	3	210	301	43	19	96	ESTA
5	1	3	1	1	4	266	302	89	19	96	OBLIGADO
5	1	3	1	1	5	368	305	11	15	93	A
5	1	3	1	1	6	392	305	49	17	91	NOTI-
2	1	4	0	0	0	95	324	346	64	-1	
3	1	4	1	0	0	95	324	346	64	-1	
4	1	4	1	1	0	96	324	345	21	-1	
5	1	4	1	1	1	96	324	48	17	92	FICAR
5	1	4	1	1	2	160	324	19	17	90	EL
5	1	4	1	1	3	194	325	66	18	95	CAMBIO
5	1	4	1	1	4	276	326	22	17	95	DE
5	1	4	1	1	5	315	327	88	18	95	DOMICILIO
5	1	4	1	1	6	419	329	22	16	95	EN
4	1	4	1	2	0	95	347	346	22	-1	
5	1	4	1	2	1	95	347	32	18	96	LOS
5	1	4	1	2	2	137	348	19	17	96	30
5	1	4	1	2	3	166	348	39	18	96	DIAS
5	1	4	1	2	4	215	349	103	19	96	SIGUIENTES
5	1	4	1	2	5	329	351	11	15	96	A
5	1	4	1	2	6	351	351	35	17	96	QUE
5	1	4	1	2	7	399	352	42	17	96	ESTE
4	1	4	1	3	0	95	370	74	18	-1	
5	1	4	1	3	1	95	370	74	18	94	OCURRA.
2	1	5	0	0	0	66	693	1046	20	-1	
3	1	5	1	0	0	66	693	1046	20	-1	
4	1	5	1	1	0	66	693	1046	20	-1	
5	1	5	1	1	1	66	693	1046	20	95	 
2	1	6	0	0	0	253	12	826	368	-1	
3	1	6	1	0	0	253	12	826	368	-1	
4	1	6	1	1	0	253	12	826	237	-1	
5	1	6	1	1	1	253	12	826	237	95	  
4	1	6	1	2	0	470	249	609	24	-1	
5	1	6	1	2	1	470	249	609	24	95	 
4	1	6	1	3	0	470	273	609	59	-1	
5	1	6	1	3	1	470	273	609	59	95	  
4	1	6	1	4	0	470	332	609	23	-1	
5	1	6	1	4	1	470	332	609	23	95	 
4	1	6	1	5	0	470	355	609	25	-1	
5	1	6	1	5	1	470	355	609	25	95
