level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1101	670	-1	
2	1	1	0	0	0	56	15	2	22	-1	
3	1	1	1	0	0	56	15	2	22	-1	
4	1	1	1	1	0	56	15	2	22	-1	
5	1	1	1	1	1	56	15	2	22	62	|
2	1	2	0	0	0	26	185	39	359	-1	
3	1	2	1	0	0	26	185	39	359	-1	
4	1	2	1	1	0	34	185	31	20	-1	
5	1	2	1	1	1	34	185	31	20	52	=
4	1	2	1	2	0	34	213	30	21	-1	
5	1	2	1	2	1	34	213	30	21	87	o
4	1	2	1	3	0	33	242	30	20	-1	
5	1	2	1	3	1	33	242	30	20	28	LD
4	1	2	1	4	0	32	270	30	20	-1	
5	1	2	1	4	1	32	270	30	20	42	LD
4	1	2	1	5	0	31	298	30	20	-1	
5	1	2	1	5	1	31	298	30	20	57	LD
4	1	2	1	6	0	31	328	30	17	-1	
5	1	2	1	6	1	31	328	30	17	22	T
4	1	2	1	7	0	30	354	30	20	-1	
5	1	2	1	7	1	30	354	30	20	92	m
4	1	2	1	8	0	28	383	31	20	-1	
5	1	2	1	8	1	28	383	31	20	33	o
4	1	2	1	9	0	28	410	30	21	-1	
5	1	2	1	9	1	28	410	30	21	82	o
4	1	2	1	10	0	27	439	31	20	-1	
5	1	2	1	10	1	27	439	31	20	58	n
4	1	2	1	11	0	27	468	30	19	-1	
5	1	2	1	11	1	27	468	30	19	56	A
4	1	2	1	12	0	26	495	31	21	-1	
5	1	2	1	12	1	26	495	31	21	82	o
4	1	2	1	13	0	26	523	31	21	-1	
5	1	2	1	13	1	26	523	31	21	66	ru
2	1	3	0	0	0	21	561	110	59	-1	
3	1	3	1	0	0	21	561	110	59	-1	
4	1	3	1	1	0	21	561	110	59	-1	
5	1	3	1	1	1	21	561	110	59	95	 
2	1	4	0	0	0	92	196	323	98	-1	
3	1	4	1	0	0	93	196	322	62	-1	
4	1	4	1	1	0	95	196	315	20	-1	
5	1	4	1	1	1	95	197	36	14	96	ESTE
5	1	4	1	1	2	138	196	101	15	93	DOCUMENTO
5	1	4	1	1	3	245	197	20	15	93	ES
5	1	4	1	1	4	271	197	139	19	92	INTRANSFERIBLE,
4	1	4	1	2	0	93	220	322	18	-1	
5	1	4	1	2	1	93	220	21	15	95	NO
5	1	4	1	2	2	128	220	18	15	95	ES
5	1	4	1	2	3	159	220	56	15	95	VALIDO
5	1	4	1	2	4	228	220	13	15	90	Si
5	1	4	1	2	5	255	221	85	15	92	PRESENTA
5	1	4	1	2	6	353	222	62	16	92	TACHA-
4	1	4	1	3	0	93	241	215	17	-1	
5	1	4	1	3	1	93	241	51	16	95	DURAS
5	1	4	1	3	2	154	241	11	16	88	O
5	1	4	1	3	3	175	242	133	16	88	ENMENDADURAS.
3	1	4	2	0	0	92	275	322	19	-1	
4	1	4	2	1	0	92	275	322	19	-1	
5	1	4	2	1	1	92	276	16	14	91	EL
5	1	4	2	1	2	121	275	62	16	94	TITULAR
5	1	4	2	1	3	197	276	40	15	96	ESTA
5	1	4	2	1	4	249	276	83	17	96	OBLIGADO
5	1	4	2	1	5	345	278	11	15	89	A
5	1	4	2	1	6	368	278	46	16	77	NOTI-
2	1	5	0	0	0	90	297	324	59	-1	
3	1	5	1	0	0	90	297	324	59	-1	
4	1	5	1	1	0	91	297	323	19	-1	
5	1	5	1	1	1	91	297	44	15	85	FICAR
5	1	5	1	1	2	150	298	17	15	84	EL
5	1	5	1	1	3	182	298	61	16	95	CAMBIO
5	1	5	1	1	4	258	299	21	15	95	DE
5	1	5	1	1	5	295	299	83	17	93	DOMICILIO
5	1	5	1	1	6	393	301	21	15	96	EN
4	1	5	1	2	0	90	319	324	19	-1	
5	1	5	1	2	1	90	319	29	15	96	LOS
5	1	5	1	2	2	129	319	17	15	96	30
5	1	5	1	2	3	156	319	35	16	96	DIAS
5	1	5	1	2	4	201	320	96	16	96	SIGUIENTES
5	1	5	1	2	5	307	322	11	14	96	A
5	1	5	1	2	6	328	321	34	16	96	QUE
5	1	5	1	2	7	373	322	41	16	96	ESTE
4	1	5	1	3	0	90	341	65	15	-1	
5	1	5	1	3	1	90	341	65	15	96	OCURRA.
2	1	6	0	0	0	323	419	78	12	-1	
3	1	6	1	0	0	323	419	78	12	-1	
4	1	6	1	1	0	323	419	78	12	-1	
5	1	6	1	1	1	323	419	78	12	95	 
2	1	7	0	0	0	300	390	145	64	-1	
3	1	7	1	0	0	300	390	145	64	-1	
4	1	7	1	1	0	300	390	145	64	-1	
5	1	7	1	1	1	300	390	145	64	95	 
2	1	8	0	0	0	300	186	801	481	-1	
3	1	8	1	0	0	300	186	801	481	-1	
